Min	-359.44 [0.025s]	-499.223 [0.025s]	0 [0s]	6.87549 [0s]	0 [0s]	0 [0s]	-4.59731 [0.025s]	0 [0s]	-0.573406 [0.025s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	0 [0s]	-1.81202 [89.4s]	-11.6796 [64.4s]	-1.35953 [100.45s]	-3.5605 [94s]	-1.81202 [89.4s]	-1.35953 [100.45s]	-20.6694 [19.75s]	0 [0s]	0 [0s]	0 [0s]	-8.49684e+06 [22.525s]
Max	8064.3 [152.1s]	11200.4 [152.1s]	1129.08 [152.1s]	6.87549 [0s]	14.0975 [98.15s]	0 [0s]	103.144 [152.1s]	115.529 [152.1s]	12.8648 [152.1s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.945 [139.65s]	1.03132 [0s]	11.6831 [64.4s]	2.71641 [19.7s]	0 [0s]	1.40251 [2.6s]	3.67959 [64.4s]	2.71641 [19.7s]	1.40251 [2.6s]	20.8978 [98.5s]	0 [0s]	0 [0s]	0 [0s]	9.91358e+06 [94.225s]
Mean	4365.03	6062.54	863.159	6.87549	8.04247	0	55.8295	88.3197	6.96342	64.1403	8.72665	2.90888	178.895	1.03132	8.23651	0.0970565	-8.18269	-0.0758947	0.183566	0.0970565	-0.0758947	-0.43281	0	0	0	703851
Standard deviation	1188.5	1650.69	101.359	nan	1.54915	0	15.2011	10.3712	1.89598	2.78175e-05	3.3637e-06	nan	104.32	nan	1.41612	0.796584	1.42954	0.442609	1.42697	0.796584	0.442609	5.91772	0	0	0	2.90827e+06
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
140.325	6911.12	9598.78	1064.5	6.87549	7.39903	0	88.3945	108.921	11.0251	64.1403	8.72665	2.90888	27.7905	1.03132	8.66875	0.211847	-8.63911	-0.684202	0.639111	0.211847	-0.684202	-1.40471	0	0	0	3.35459e+06
140.35	7039.96	9777.72	1071.8	6.87549	7.46399	0	90.0424	109.668	11.2307	64.1403	8.72665	2.90888	28.8218	1.03132	8.59331	0.145804	-8.56565	-0.673288	0.565651	0.145804	-0.673288	-0.97519	0	0	0	3.17737e+06
140.375	7141.65	9918.96	1077.87	6.87549	7.44439	0	91.343	110.29	11.3929	64.1403	8.72665	2.90888	29.8531	1.03132	8.61593	0.242869	-8.5871	-0.661009	0.587101	0.242869	-0.661009	-1.62007	0	0	0	2.90107e+06
140.4	7195.91	9994.32	1082.04	6.87549	7.42394	0	92.037	110.716	11.4795	64.1403	8.72665	2.90888	30.8844	1.03132	8.63966	0.339948	-8.60856	-0.64873	0.608559	0.339948	-0.64873	-2.26141	0	0	0	2.57232e+06
140.425	7229.5	10041	1085.38	6.87549	7.45669	0	92.4666	111.058	11.533	64.1403	8.72665	2.90888	31.9158	1.03132	8.60171	0.423315	-8.57377	-0.548461	0.573767	0.423315	-0.548461	-2.82658	0	0	0	2.3791e+06
140.45	7296.48	10134	1090.9	6.87549	7.48802	0	93.3233	111.622	11.6399	64.1403	8.72665	2.90888	32.9471	1.03132	8.56572	0.50668	-8.53897	-0.448184	0.53897	0.50668	-0.448184	-3.3958	0	0	0	2.21275e+06
140.475	7424.72	10312.1	1098.79	6.87549	7.48317	0	94.9635	112.43	11.8445	64.1403	8.72665	2.90888	33.9784	1.03132	8.57128	0.459595	-8.54496	-0.489101	0.544959	0.459595	-0.489101	-3.07872	0	0	0	2.1679e+06
140.5	7486.37	10397.7	1100.87	6.87549	7.47793	0	95.752	112.642	11.9428	64.1403	8.72665	2.90888	35.0097	1.03132	8.57729	0.412499	-8.55095	-0.530031	0.550952	0.412499	-0.530031	-2.76182	0	0	0	2.01016e+06
140.525	7544.21	10478.1	1102.46	6.87549	7.53096	0	96.4918	112.805	12.0351	64.1403	8.72665	2.90888	36.0411	1.03132	8.51689	0.522738	-8.4775	-0.629393	0.477498	0.522738	-0.629393	-3.52849	0	0	0	1.77936e+06
140.55	7616.6	10578.6	1105.52	6.87549	7.58223	0	97.4176	113.119	12.1506	64.1403	8.72665	2.90888	37.0724	1.03132	8.45929	0.63299	-8.40404	-0.72876	0.404038	0.63299	-0.72876	-4.30737	0	0	0	1.64048e+06
140.575	7657.57	10635.5	1108.08	6.87549	7.60524	0	97.9417	113.381	12.2159	64.1403	8.72665	2.90888	38.1037	1.03132	8.4337	0.60395	-8.38876	-0.625545	0.388761	0.60395	-0.625545	-4.11791	0	0	0	1.64655e+06
140.6	7643.02	10615.3	1107.41	6.87549	7.62719	0	97.7556	113.311	12.1927	64.1403	8.72665	2.90888	39.135	1.03132	8.40944	0.574898	-8.37349	-0.522312	0.373489	0.574898	-0.522312	-3.92759	0	0	0	2.05009e+06
140.625	7572.06	10516.7	1103.71	6.87549	7.57219	0	96.848	112.933	12.0795	64.1403	8.72665	2.90888	40.1664	1.03132	8.47052	0.574535	-8.43728	-0.481605	0.437277	0.574535	-0.481605	-3.89553	0	0	0	2.54955e+06
140.65	7488.88	10401.2	1097.46	6.87549	7.51776	0	95.7841	112.293	11.9468	64.1403	8.72665	2.90888	41.1977	1.03132	8.53184	0.574174	-8.50107	-0.440903	0.501071	0.574174	-0.440903	-3.86396	0	0	0	3.04579e+06
140.675	7521.17	10446.1	1096.53	6.87549	7.57838	0	96.1971	112.198	11.9983	64.1403	8.72665	2.90888	42.229	1.03132	8.46359	0.511204	-8.43207	-0.520818	0.432068	0.511204	-0.520818	-3.46937	0	0	0	3.51488e+06
140.7	7635.83	10605.3	1101.09	6.87549	7.63887	0	97.6636	112.666	12.1812	64.1403	8.72665	2.90888	43.2603	1.03132	8.39658	0.448228	-8.36305	-0.600744	0.363054	0.448228	-0.600744	-3.0679	0	0	0	4.03603e+06
140.725	7726.69	10731.5	1103.14	6.87549	7.65336	0	98.8258	112.875	12.3262	64.1403	8.72665	2.90888	44.2916	1.03132	8.38067	0.484309	-8.35029	-0.523219	0.35029	0.484309	-0.523219	-3.31938	0	0	0	4.50653e+06
140.75	7822.33	10864.4	1104.16	6.87549	7.66712	0	100.049	112.98	12.4788	64.1403	8.72665	2.90888	45.323	1.03132	8.36564	0.520398	-8.33753	-0.445681	0.337532	0.520398	-0.445681	-3.57156	0	0	0	4.87583e+06
140.775	7926.78	11009.4	1106.18	6.87549	7.69365	0	101.385	113.186	12.6454	64.1403	8.72665	2.90888	46.3543	1.03132	8.33679	0.457972	-8.31433	-0.405203	0.314335	0.457972	-0.405203	-3.1528	0	0	0	5.20994e+06
140.8	7976.57	11078.6	1107.91	6.87549	7.71978	0	102.022	113.363	12.7248	64.1403	8.72665	2.90888	47.3856	1.03132	8.30858	0.395539	-8.29114	-0.364728	0.291137	0.395539	-0.364728	-2.73129	0	0	0	5.35609e+06
140.825	7979	11081.9	1108.46	6.87549	7.79186	0	102.053	113.419	12.7287	64.1403	8.72665	2.90888	48.4169	1.03132	8.23171	0.374423	-8.21227	-0.423726	0.212268	0.374423	-0.423726	-2.61049	0	0	0	5.34269e+06
140.85	8003.98	11116.6	1110.1	6.87549	7.8648	0	102.372	113.587	12.7685	64.1403	8.72665	2.90888	49.4483	1.03132	8.15536	0.353311	-8.13339	-0.482733	0.133395	0.353311	-0.482733	-2.48734	0	0	0	5.23501e+06
140.875	7979.51	11082.6	1108.7	6.87549	7.91722	0	102.059	113.444	12.7295	64.1403	8.72665	2.90888	50.4796	1.03132	8.10137	0.436307	-8.07984	-0.397362	0.079844	0.436307	-0.397362	-3.09094	0	0	0	5.21738e+06
140.9	7967.11	11065.4	1110.28	6.87549	7.96861	0	101.901	113.606	12.7097	64.1403	8.72665	2.90888	51.5109	1.03132	8.04913	0.519312	-8.0263	-0.311979	0.0262951	0.519312	-0.311979	-3.70195	0	0	0	5.10196e+06
140.925	7988.8	11095.6	1112.92	6.87549	7.95788	0	102.178	113.876	12.7443	64.1403	8.72665	2.90888	52.5422	1.03132	8.05998	0.501276	-8.03828	-0.313222	0.0382753	0.501276	-0.313222	-3.56841	0	0	0	5.05037e+06
140.95	7983.98	11088.9	1112.05	6.87549	7.94713	0	102.117	113.787	12.7366	64.1403	8.72665	2.90888	53.5736	1.03132	8.07088	0.483231	-8.05026	-0.314473	0.0502609	0.483231	-0.314473	-3.43516	0	0	0	5.39865e+06
140.975	7976.26	11078.1	1111.11	6.87549	7.98511	0	102.018	113.69	12.7243	64.1403	8.72665	2.90888	54.6049	1.03132	8.03249	0.442994	-8.01353	-0.328456	0.0135348	0.442994	-0.328456	-3.16413	0	0	0	5.87862e+06
141	7950.03	11041.7	1108.59	6.87549	8.02325	0	101.682	113.433	12.6825	64.1403	8.72665	2.90888	55.6362	1.03132	7.9943	0.402755	-7.9768	-0.34244	-0.0231954	0.402755	-0.34244	-2.89045	0	0	0	6.14228e+06
141.025	7934.88	11020.7	1105.4	6.87549	7.93989	0	101.488	113.106	12.6583	64.1403	8.72665	2.90888	56.6675	1.03132	8.07824	0.349705	-8.06185	-0.377114	0.0618538	0.349705	-0.377114	-2.48381	0	0	0	6.378e+06
141.05	7882.81	10948.3	1100.31	6.87549	7.85773	0	100.822	112.586	12.5752	64.1403	8.72665	2.90888	57.6989	1.03132	8.16271	0.296654	-8.14691	-0.411791	0.146913	0.296654	-0.411791	-2.0854	0	0	0	6.41586e+06
141.075	7831.78	10877.5	1096.29	6.87549	7.83912	0	100.17	112.174	12.4938	64.1403	8.72665	2.90888	58.7302	1.03132	8.18208	0.373513	-8.16316	-0.412021	0.163158	0.373513	-0.412021	-2.6198	0	0	0	6.30729e+06
141.1	7820.97	10862.5	1095.19	6.87549	7.81994	0	100.032	112.061	12.4766	64.1403	8.72665	2.90888	59.7615	1.03132	8.20215	0.450382	-8.1794	-0.412248	0.179396	0.450382	-0.412248	-3.1517	0	0	0	6.0699e+06
141.125	7827.2	10871.1	1095.73	6.87549	7.79717	0	100.111	112.116	12.4865	64.1403	8.72665	2.90888	60.7928	1.03132	8.2261	0.394997	-8.2024	-0.483072	0.2024	0.394997	-0.483072	-2.75702	0	0	0	5.85636e+06
141.15	7741.97	10752.7	1090.86	6.87549	7.77362	0	99.0212	111.619	12.3506	64.1403	8.72665	2.90888	61.8242	1.03132	8.25103	0.339601	-8.22541	-0.553903	0.225405	0.339601	-0.553903	-2.36422	0	0	0	5.74257e+06
141.175	7640.3	10611.5	1085.52	6.87549	7.83189	0	97.7208	111.072	12.1884	64.1403	8.72665	2.90888	62.8555	1.03132	8.18963	0.361248	-8.15814	-0.619959	0.158138	0.361248	-0.619959	-2.53544	0	0	0	5.45936e+06
141.2	7605.56	10563.3	1083.84	6.87549	7.89039	0	97.2765	110.9	12.133	64.1403	8.72665	2.90888	63.8868	1.03132	8.12892	0.382901	-8.09086	-0.686014	0.0908643	0.382901	-0.686014	-2.70951	0	0	0	5.51541e+06
141.225	7552.74	10489.9	1080.89	6.87549	7.8266	0	96.6008	110.598	12.0487	64.1403	8.72665	2.90888	64.9181	1.03132	8.19517	0.36486	-8.15658	-0.705573	0.156581	0.36486	-0.705573	-2.56125	0	0	0	5.61788e+06
141.25	7418.48	10303.4	1073.52	6.87549	7.76376	0	94.8837	109.844	11.8345	64.1403	8.72665	2.90888	65.9495	1.03132	8.2615	0.346815	-8.22231	-0.725128	0.222308	0.346815	-0.725128	-2.41529	0	0	0	5.7841e+06
141.275	7285.83	10119.2	1065.13	6.87549	7.71688	0	93.1871	108.985	11.6229	64.1403	8.72665	2.90888	66.9808	1.03132	8.31169	0.193269	-8.28436	-0.645097	0.284364	0.193269	-0.645097	-1.33643	0	0	0	6.09091e+06
141.3	7132.61	9906.4	1054.63	6.87549	7.66714	0	91.2273	107.911	11.3785	64.1403	8.72665	2.90888	68.0121	1.03132	8.36562	0.0397104	-8.34642	-0.565058	0.346418	0.0397104	-0.565058	-0.272598	0	0	0	6.16667e+06
141.325	6992.46	9711.75	1044.6	6.87549	7.59378	0	89.4348	106.885	11.1549	64.1403	8.72665	2.90888	69.0434	1.03132	8.44643	0.0765051	-8.42606	-0.581194	0.426063	0.0765051	-0.581194	-0.520207	0	0	0	6.21184e+06
141.35	6889.06	9568.14	1036.5	6.87549	7.52166	0	88.1123	106.056	10.9899	64.1403	8.72665	2.90888	70.0747	1.03132	8.52741	0.113316	-8.50571	-0.597338	0.50571	0.113316	-0.597338	-0.763268	0	0	0	6.38379e+06
141.375	6808.84	9456.72	1029.27	6.87549	7.48458	0	87.0863	105.316	10.862	64.1403	8.72665	2.90888	71.1061	1.03132	8.56966	0.13028	-8.54302	-0.66248	0.543023	0.13028	-0.66248	-0.873682	0	0	0	6.50882e+06
141.4	6717.75	9330.2	1024.08	6.87549	7.44745	0	85.9212	104.786	10.7166	64.1403	8.72665	2.90888	72.1374	1.03132	8.61239	0.147241	-8.58033	-0.727626	0.580334	0.147241	-0.727626	-0.983118	0	0	0	6.28157e+06
141.425	6619.58	9193.86	1018.94	6.87549	7.4727	0	84.6656	104.259	10.56	64.1403	8.72665	2.90888	73.1687	1.03132	8.58328	0.195237	-8.54883	-0.743092	0.548829	0.195237	-0.743092	-1.30829	0	0	0	6.02596e+06
141.45	6486.01	9008.35	1010.51	6.87549	7.49786	0	82.9572	103.397	10.347	64.1403	8.72665	2.90888	74.2	1.03132	8.55449	0.243236	-8.51732	-0.758554	0.517318	0.243236	-0.758554	-1.63579	0	0	0	5.82573e+06
141.475	6385.2	8868.33	1003.72	6.87549	7.43695	0	81.6678	102.702	10.1861	64.1403	8.72665	2.90888	75.2314	1.03132	8.62455	0.269221	-8.58052	-0.827674	0.580525	0.269221	-0.827674	-1.79711	0	0	0	5.71097e+06
141.5	6299.66	8749.53	998.223	6.87549	7.37657	0	80.5738	102.14	10.0497	64.1403	8.72665	2.90888	76.2627	1.03132	8.69515	0.295205	-8.64374	-0.896799	0.643739	0.295205	-0.896799	-1.95603	0	0	0	5.47279e+06
141.525	6254.21	8686.41	996.926	6.87549	7.39004	0	79.9925	102.007	9.97719	64.1403	8.72665	2.90888	77.294	1.03132	8.6793	0.354027	-8.62809	-0.872363	0.628087	0.354027	-0.872363	-2.34964	0	0	0	5.01388e+06
141.55	6267.69	8705.13	999.064	6.87549	7.40316	0	80.1649	102.226	9.99869	64.1403	8.72665	2.90888	78.3253	1.03132	8.66391	0.412852	-8.61243	-0.84792	0.612428	0.412852	-0.84792	-2.74448	0	0	0	4.51264e+06
141.575	6246.32	8675.45	999.01	6.87549	7.41303	0	79.8916	102.22	9.9646	64.1403	8.72665	2.90888	79.3567	1.03132	8.65238	0.401851	-8.60276	-0.83348	0.602762	0.401851	-0.83348	-2.67445	0	0	0	4.00896e+06
141.6	6189.67	8596.76	998.15	6.87549	7.42289	0	79.167	102.132	9.87422	64.1403	8.72665	2.90888	80.388	1.03132	8.64088	0.390844	-8.5931	-0.819041	0.593096	0.390844	-0.819041	-2.60422	0	0	0	3.27142e+06
141.625	6144.07	8533.42	997.613	6.87549	7.40627	0	78.5837	102.077	9.80147	64.1403	8.72665	2.90888	81.4193	1.03132	8.66028	0.496214	-8.61011	-0.787549	0.610106	0.496214	-0.787549	-3.2984	0	0	0	2.55499e+06
141.65	6188.07	8594.55	999.961	6.87549	7.38854	0	79.1466	102.317	9.87167	64.1403	8.72665	2.90888	82.4506	1.03132	8.68105	0.601593	-8.62712	-0.756056	0.627118	0.601593	-0.756056	-3.98894	0	0	0	2.21052e+06
141.675	6257.29	8690.67	1004.71	6.87549	7.36084	0	80.0318	102.803	9.98209	64.1403	8.72665	2.90888	83.482	1.03132	8.71372	0.561367	-8.65708	-0.817784	0.657081	0.561367	-0.817784	-3.71014	0	0	0	1.75102e+06
141.7	6325.97	8786.07	1011.45	6.87549	7.33284	0	80.9103	103.493	10.0917	64.1403	8.72665	2.90888	84.5133	1.03132	8.74699	0.521127	-8.68705	-0.879519	0.687045	0.521127	-0.879519	-3.433	0	0	0	1.22718e+06
141.725	6385.6	8868.89	1017.04	6.87549	7.45808	0	81.673	104.065	10.1868	64.1403	8.72665	2.90888	85.5446	1.03132	8.60012	0.412145	-8.54575	-0.873158	0.545745	0.412145	-0.873158	-2.76113	0	0	0	712511
141.75	6439.49	8943.74	1022.08	6.87549	7.58658	0	82.3623	104.581	10.2728	64.1403	8.72665	2.90888	86.5759	1.03132	8.45445	0.303156	-8.40443	-0.866791	0.404431	0.303156	-0.866791	-2.06582	0	0	0	234429
141.775	6498.03	9025.04	1026.34	6.87549	7.62692	0	83.1109	105.017	10.3661	64.1403	8.72665	2.90888	87.6073	1.03132	8.40973	0.296291	-8.35397	-0.920335	0.353967	0.296291	-0.920335	-2.03126	0	0	0	-57255.4
141.8	6449.75	8957.99	1022.27	6.87549	7.6673	0	82.4935	104.6	10.2891	64.1403	8.72665	2.90888	88.6386	1.03132	8.36544	0.289434	-8.30351	-0.973884	0.303511	0.289434	-0.973884	-1.99634	0	0	0	1021.43
141.825	6373.84	8852.56	1016.09	6.87549	7.68532	0	81.5226	103.968	10.168	64.1403	8.72665	2.90888	89.6699	1.03132	8.34582	0.180454	-8.29404	-0.910567	0.294035	0.180454	-0.910567	-1.24639	0	0	0	124867
141.85	6278.13	8719.62	1008.03	6.87549	7.7017	0	80.2984	103.143	10.0153	64.1403	8.72665	2.90888	90.7012	1.03132	8.32808	0.0714651	-8.28456	-0.847241	0.284563	0.0714651	-0.847241	-0.494238	0	0	0	-4937.14
141.875	6163.21	8560.02	998.282	6.87549	7.67415	0	78.8286	102.146	9.83201	64.1403	8.72665	2.90888	91.7326	1.03132	8.35797	-0.0727072	-8.31568	-0.836549	0.315683	-0.0727072	-0.836549	0.500946	0	0	0	-113584
141.9	6086.37	8453.29	993.484	6.87549	7.64452	0	77.8457	101.655	9.70943	64.1403	8.72665	2.90888	92.7639	1.03132	8.39037	-0.216882	-8.34681	-0.825862	0.346808	-0.216882	-0.825862	1.48843	0	0	0	-27144.3
141.925	6042.18	8391.92	991.801	6.87549	7.61021	0	77.2806	101.482	9.63894	64.1403	8.72665	2.90888	93.7952	1.03132	8.4282	-0.325513	-8.37136	-0.921355	0.371359	-0.325513	-0.921355	2.22678	0	0	0	191445
141.95	6010.77	8348.29	990.144	6.87549	7.57408	0	76.8788	101.313	9.58883	64.1403	8.72665	2.90888	94.8265	1.03132	8.4684	-0.434141	-8.39591	-1.01686	0.395911	-0.434141	-1.01686	2.96005	0	0	0	435461
141.975	6010.58	8348.03	990.784	6.87549	7.5504	0	76.8764	101.378	9.58852	64.1403	8.72665	2.90888	95.8578	1.03132	8.49496	-0.440826	-8.4222	-1.01811	0.422202	-0.440826	-1.01811	2.99618	0	0	0	806663
142	6056.8	8412.23	994.703	6.87549	7.52686	0	77.4676	101.779	9.66226	64.1403	8.72665	2.90888	96.8892	1.03132	8.52153	-0.447502	-8.44849	-1.01937	0.448493	-0.447502	-1.01937	3.03203	0	0	0	1.24235e+06
142.025	6099.86	8472.03	998.05	6.87549	7.52525	0	78.0183	102.122	9.73095	64.1403	8.72665	2.90888	97.9205	1.03132	8.52335	-0.504879	-8.44134	-1.06598	0.441343	-0.504879	-1.06598	3.4228	0	0	0	1.57245e+06
142.05	6128.66	8512.03	999.922	6.87549	7.52307	0	78.3867	102.313	9.77689	64.1403	8.72665	2.90888	98.9518	1.03132	8.52582	-0.562261	-8.43419	-1.11259	0.43419	-0.562261	-1.11259	3.81395	0	0	0	1.91214e+06
142.075	6077.98	8441.63	995.261	6.87549	7.58332	0	77.7384	101.837	9.69604	64.1403	8.72665	2.90888	99.9831	1.03132	8.45808	-0.588789	-8.37427	-1.03154	0.374266	-0.588789	-1.03154	4.02181	0	0	0	2.26231e+06
142.1	5945.62	8257.8	985.186	6.87549	7.64387	0	76.0455	100.806	9.48489	64.1403	8.72665	2.90888	101.014	1.03132	8.39108	-0.615314	-8.31434	-0.950475	0.314338	-0.615314	-0.950475	4.23254	0	0	0	2.55078e+06
142.125	5825.6	8091.12	976.653	6.87549	7.55535	0	74.5105	99.9326	9.29344	64.1403	8.72665	2.90888	102.046	1.03132	8.4894	-0.570028	-8.42065	-0.915226	0.420648	-0.570028	-0.915226	3.87268	0	0	0	2.70637e+06
142.15	5691.18	7904.41	968.827	6.87549	7.46834	0	72.7912	99.1317	9.07899	64.1403	8.72665	2.90888	103.077	1.03132	8.5883	-0.524737	-8.52697	-0.879982	0.526972	-0.524737	-0.879982	3.52145	0	0	0	2.62866e+06
142.175	5541.25	7696.18	959.707	6.87549	7.43972	0	70.8735	98.1986	8.83981	64.1403	8.72665	2.90888	104.108	1.03132	8.62133	-0.493338	-8.56332	-0.868042	0.563322	-0.493338	-0.868042	3.2972	0	0	0	2.51118e+06
142.2	5382.45	7475.62	950.019	6.87549	7.4112	0	68.8424	97.2073	8.58648	64.1403	8.72665	2.90888	105.14	1.03132	8.65451	-0.461941	-8.59967	-0.856104	0.599665	-0.461941	-0.856104	3.07475	0	0	0	2.58448e+06
142.225	5251	7293.05	943.306	6.87549	7.42136	0	67.1612	96.5204	8.37678	64.1403	8.72665	2.90888	106.171	1.03132	8.64266	-0.528697	-8.58459	-0.849055	0.584591	-0.528697	-0.849055	3.52421	0	0	0	2.5845e+06
142.25	5155.71	7160.71	938.392	6.87549	7.4311	0	65.9425	96.0176	8.22477	64.1403	8.72665	2.90888	107.202	1.03132	8.63134	-0.595461	-8.56951	-0.842006	0.569512	-0.595461	-0.842006	3.97487	0	0	0	2.55638e+06
142.275	5078.96	7054.12	933.594	6.87549	7.36974	0	64.9609	95.5266	8.10234	64.1403	8.72665	2.90888	108.234	1.03132	8.70321	-0.619103	-8.6447	-0.794714	0.644705	-0.619103	-0.794714	4.09633	0	0	0	2.60964e+06
142.3	4975.65	6910.62	925.438	6.87549	7.30907	0	63.6394	94.6922	7.93752	64.1403	8.72665	2.90888	109.265	1.03132	8.77545	-0.642741	-8.7199	-0.747418	0.719905	-0.642741	-0.747418	4.21563	0	0	0	2.67024e+06
142.325	4892.02	6794.48	918.4	6.87549	7.27329	0	62.5699	93.972	7.80412	64.1403	8.72665	2.90888	110.296	1.03132	8.81861	-0.597636	-8.75374	-0.884742	0.753739	-0.597636	-0.884742	3.90564	0	0	0	2.93135e+06
142.35	4844.44	6728.39	915.035	6.87549	7.23601	0	61.9613	93.6277	7.72822	64.1403	8.72665	2.90888	111.328	1.03132	8.86405	-0.552525	-8.78757	-1.02208	0.787569	-0.552525	-1.02208	3.59778	0	0	0	3.1699e+06
142.375	4824.82	6701.15	913.769	6.87549	7.30542	0	61.7104	93.4982	7.69692	64.1403	8.72665	2.90888	112.359	1.03132	8.77983	-0.502001	-8.7089	-0.994242	0.708899	-0.502001	-0.994242	3.29901	0	0	0	3.44791e+06
142.4	4798.68	6664.83	911.695	6.87549	7.37594	0	61.3759	93.2859	7.65521	64.1403	8.72665	2.90888	113.39	1.03132	8.69589	-0.451476	-8.63022	-0.966388	0.630219	-0.451476	-0.966388	2.99461	0	0	0	3.88441e+06
142.425	4783.36	6643.56	910.884	6.87549	7.42368	0	61.18	93.203	7.63077	64.1403	8.72665	2.90888	114.422	1.03132	8.63997	-0.464824	-8.56662	-1.02277	0.566617	-0.464824	-1.02277	3.10582	0	0	0	4.23335e+06
142.45	4763.24	6615.61	909.014	6.87549	7.4716	0	60.9227	93.0117	7.59867	64.1403	8.72665	2.90888	115.453	1.03132	8.58455	-0.478177	-8.50302	-1.07916	0.503015	-0.478177	-1.07916	3.2187	0	0	0	4.42974e+06
142.475	4723.79	6560.82	905.392	6.87549	7.58481	0	60.4181	92.641	7.53574	64.1403	8.72665	2.90888	116.484	1.03132	8.45642	-0.481245	-8.3764	-1.05609	0.376398	-0.481245	-1.05609	3.28817	0	0	0	4.54263e+06
142.5	4743.25	6587.85	907.924	6.87549	7.7015	0	60.667	92.9001	7.56679	64.1403	8.72665	2.90888	117.516	1.03132	8.32829	-0.484313	-8.24978	-1.03301	0.249776	-0.484313	-1.03301	3.35976	0	0	0	4.47295e+06
142.525	4795.14	6659.91	912.819	6.87549	7.75487	0	61.3306	93.401	7.64956	64.1403	8.72665	2.90888	118.547	1.03132	8.27097	-0.428921	-8.20782	-0.925579	0.207819	-0.428921	-0.925579	2.99142	0	0	0	4.32015e+06
142.55	4823.01	6698.62	916.199	6.87549	7.80747	0	61.6871	93.7468	7.69402	64.1403	8.72665	2.90888	119.578	1.03132	8.21525	-0.373525	-8.16587	-0.818139	0.165869	-0.373525	-0.818139	2.61901	0	0	0	3.83124e+06
142.575	4903.65	6810.63	923.249	6.87549	7.7973	0	62.7186	94.4682	7.82267	64.1403	8.72665	2.90888	120.61	1.03132	8.22596	-0.391924	-8.1823	-0.750262	0.182296	-0.391924	-0.750262	2.74231	0	0	0	3.11105e+06
142.6	5034.85	6992.84	934.693	6.87549	7.78657	0	64.3966	95.6391	8.03196	64.1403	8.72665	2.90888	121.641	1.03132	8.2373	-0.410329	-8.19873	-0.682387	0.198728	-0.410329	-0.682387	2.86514	0	0	0	2.17602e+06
142.625	5147.25	7148.95	944.201	6.87549	7.77718	0	65.8342	96.612	8.21127	64.1403	8.72665	2.90888	122.672	1.03132	8.24725	-0.651925	-8.1995	-0.600189	0.199502	-0.651925	-0.600189	4.54591	0	0	0	1.32776e+06
142.65	5204.34	7228.25	949.641	6.87549	7.76042	0	66.5645	97.1686	8.30235	64.1403	8.72665	2.90888	123.704	1.03132	8.26506	-0.893541	-8.20028	-0.517989	0.200276	-0.893541	-0.517989	6.21868	0	0	0	686138
142.675	5184.36	7200.5	948.903	6.87549	7.81105	0	66.3089	97.0932	8.27048	64.1403	8.72665	2.90888	124.735	1.03132	8.21149	-0.883096	-8.15118	-0.455002	0.151178	-0.883096	-0.455002	6.18329	0	0	0	365169
142.7	5077.43	7051.98	941.771	6.87549	7.86192	0	64.9412	96.3633	8.09989	64.1403	8.72665	2.90888	125.766	1.03132	8.15836	-0.872631	-8.10208	-0.392016	0.102075	-0.872631	-0.392016	6.14732	0	0	0	250978
142.725	4986.93	6926.29	935.243	6.87549	7.84113	0	63.7837	95.6954	7.95552	64.1403	8.72665	2.90888	126.798	1.03132	8.17999	-0.904024	-8.12101	-0.37962	0.121014	-0.904024	-0.37962	6.35197	0	0	0	267727
142.75	4900.33	6806.01	928.33	6.87549	7.82032	0	62.6761	94.9881	7.81737	64.1403	8.72665	2.90888	127.829	1.03132	8.20176	-0.935422	-8.13996	-0.367227	0.139959	-0.935422	-0.367227	6.55552	0	0	0	559903
142.775	4838.32	6719.89	922.429	6.87549	7.80696	0	61.8829	94.3842	7.71844	64.1403	8.72665	2.90888	128.86	1.03132	8.21579	-1.02618	-8.14112	-0.410198	0.141121	-1.02618	-0.410198	7.18419	0	0	0	923038
142.8	4850.95	6737.43	921.252	6.87549	7.79251	0	62.0445	94.2639	7.73859	64.1403	8.72665	2.90888	129.892	1.03132	8.23102	-1.11694	-8.14228	-0.453174	0.142281	-1.11694	-0.453174	7.81099	0	0	0	840066
142.825	4936.52	6856.28	925.386	6.87549	7.7531	0	63.139	94.6868	7.8751	64.1403	8.72665	2.90888	130.923	1.03132	8.27286	-1.05073	-8.19467	-0.428508	0.194665	-1.05073	-0.428508	7.3067	0	0	0	524131
142.85	5030.99	6987.49	929.914	6.87549	7.71342	0	64.3473	95.1501	8.02582	64.1403	8.72665	2.90888	131.954	1.03132	8.31542	-0.984511	-8.24705	-0.403837	0.247054	-0.984511	-0.403837	6.8076	0	0	0	266667
142.875	5113.4	7101.94	935.148	6.87549	7.76627	0	65.4013	95.6857	8.15728	64.1403	8.72665	2.90888	132.986	1.03132	8.25883	-0.917386	-8.19313	-0.489211	0.193128	-0.917386	-0.489211	6.38881	0	0	0	28449.7
